matchId,winner_BOTTOM,winner_JUNGLE,winner_MIDDLE,winner_TOP,winner_UTILITY,loser_BOTTOM,loser_JUNGLE,loser_MIDDLE,loser_TOP,loser_UTILITY
EUW1_7172003482,Aphelios,Ekko,Lissandra,Tryndamere,Hwei,Caitlyn,Ezreal,Fizz,Chogath,Leona
EUW1_7172359010,Vayne,Kayn,Ahri,Chogath,Teemo,Caitlyn,Volibear,,,Thresh
EUW1_7172500849,MissFortune,Warwick,Veigar,Chogath,Nautilus,Ashe,Heimerdinger,Qiyana,Sylas,Thresh
EUW1_7172529667,MissFortune,Singed,TwistedFate,Teemo,Thresh,Caitlyn,Gwen,Malzahar,Camille,Brand
EUW1_7172534424,Twitch,Hecarim,Lux,Teemo,Brand,Caitlyn,Lillia,Xerath,Yasuo,Senna
EUW1_7172576671,,MasterYi,Fizz,Jax,Caitlyn,Caitlyn,LeeSin,Ezreal,Pantheon,Leona
EUW1_7172604924,Xayah,Nocturne,Yasuo,Chogath,Nami,Ziggs,Rengar,Fizz,Renekton,Thresh
EUW1_7172732392,Corki,Viego,Velkoz,Renekton,Braum,Sivir,Ekko,Kaisa,Warwick,Bard
EUW1_7172858882,Varus,MonkeyKing,Orianna,TahmKench,Leona,Kaisa,Skarner,Lux,Gnar,Rakan
EUW1_7172906929,Briar,Gwen,Vex,Gnar,Chogath,Kalista,LeeSin,TwistedFate,Mordekaiser,Amumu
EUW1_7172922210,KogMaw,Amumu,Vex,Warwick,Braum,Caitlyn,XinZhao,Veigar,Darius,Thresh
EUW1_7172935342,Ashe,FiddleSticks,Zoe,Jax,Soraka,Samira,Gragas,Quinn,Yasuo,TahmKench
EUW1_7172948436,KogMaw,Ekko,Vladimir,Fiora,Rell,Jinx,Nidalee,KSante,Corki,Swain
EUW1_7173024673,Ashe,Zac,Akshan,Urgot,Pantheon,Caitlyn,Sylas,Zed,Jax,Lux
EUW1_7173097827,MissFortune,Warwick,Ahri,Garen,Thresh,Ashe,Vi,Ziggs,Gragas,Pyke
EUW1_7173138723,Teemo,Skarner,Lux,Sett,Pantheon,Lucian,Jax,Blitzcrank,Gangplank,Senna
EUW1_7173176621,Jinx,Kayn,Veigar,Mordekaiser,Rell,Ziggs,Skarner,Vladimir,Sett,Sion
EUW1_7173201856,Jinx,Kindred,Kassadin,Chogath,Thresh,Ezreal,FiddleSticks,Lux,Darius,Rell
EUW1_7173548146,Syndra,Lillia,Yone,Chogath,Lux,Kaisa,Khazix,Veigar,Fiora,Poppy
EUW1_7173633227,Ashe,Ekko,Galio,KSante,Blitzcrank,Xayah,MasterYi,Vex,Mordekaiser,Senna
EUW1_7173679266,Jhin,XinZhao,Veigar,Aatrox,Teemo,Syndra,Kayn,Yone,Sett,Swain
EUW1_7173850585,Jhin,Trundle,Yone,Teemo,Morgana,Kaisa,FiddleSticks,AurelionSol,Malphite,Lux
EUW1_7173882102,Lucian,Diana,Talon,Naafiri,Senna,Ashe,Teemo,Pantheon,Vayne,Lux
EUW1_7173913012,Seraphine,Viego,Gnar,Katarina,Lux,Jinx,Kindred,Sylas,Smolder,Senna
EUW1_7173942799,Ezreal,Kindred,Sylas,Smolder,Lux,MissFortune,Zac,Teemo,Sett,Renata
EUW1_7173968013,Caitlyn,Kindred,Smolder,Sylas,Lux,Kaisa,Trundle,Sylas,TahmKench,Yuumi
EUW1_7174164572,Lucian,Zac,Lulu,Kayle,Thresh,Caitlyn,JarvanIV,Ahri,Yasuo,Pyke
EUW1_7174208367,Ashe,Zac,Vex,Jayce,Soraka,KogMaw,Viego,Annie,Gnar,Lulu
EUW1_7174317112,Draven,Diana,Malphite,Olaf,Alistar,Jhin,Teemo,Twitch,Yorick,Neeko
EUW1_7174357366,Jhin,Shaco,Yasuo,Yorick,Karma,Kaisa,Khazix,Sylas,Gangplank,Soraka
EUW1_7174855645,Corki,Shyvana,Yone,Warwick,Pyke,Jhin,Nasus,Sylas,Teemo,Neeko
EUW1_7174856682,Jinx,Rammus,Anivia,Morgana,Milio,Caitlyn,Graves,Sylas,Sett,TahmKench
EUW1_7174878632,Kaisa,Diana,Brand,Yasuo,Rell,Jinx,Vi,Ryze,Galio,Leona
EUW1_7174904819,Caitlyn,Viego,Yone,Heimerdinger,Velkoz,Jinx,XinZhao,Sylas,Gnar,Seraphine
EUW1_7174905525,Jinx,Vi,Smolder,TahmKench,Teemo,Caitlyn,Nocturne,Zed,Malphite,Morgana
EUW1_7174925948,Jinx,Amumu,Malzahar,Renekton,Renata,Kaisa,LeeSin,Katarina,Chogath,Maokai
EUW1_7174993263,Draven,JarvanIV,Malzahar,Jax,Rakan,Ashe,Lillia,Yone,Poppy,Renata
EUW1_7175050306,Jinx,Jayce,Sylas,Illaoi,Lux,Ezreal,Sett,Zoe,Garen,Janna
EUW1_7175110500,Vayne,Khazix,KogMaw,Ornn,Morgana,MissFortune,TahmKench,Yone,Pantheon,Leblanc
EUW1_7175152210,MissFortune,Diana,Ahri,Mordekaiser,Teemo,Kaisa,MasterYi,Yone,Malphite,Pyke
EUW1_7175247488,Kaisa,Diana,AurelionSol,Mordekaiser,Brand,Samira,Kindred,Veigar,Gragas,Seraphine
EUW1_7175349792,Varus,Kayn,Hwei,Nasus,TahmKench,Sivir,Zac,Kassadin,Poppy,Rakan
EUW1_7175378762,Tristana,Lillia,Viktor,Nautilus,Pantheon,Draven,Udyr,Syndra,Jax,Leona
EUW1_7175399289,Samira,Lillia,Alistar,Sett,TahmKench,Jinx,Jax,Corki,Darius,Brand
EUW1_7175651135,Ashe,Elise,Xerath,Teemo,Karma,Sivir,Graves,Orianna,Galio,Milio
EUW1_7175675972,Ashe,Lillia,Anivia,Riven,Rakan,Kaisa,Ekko,Akshan,Kennen,Nautilus
EUW1_7175678760,Kaisa,Teemo,Leblanc,Renekton,Thresh,Ashe,Graves,Annie,Yorick,TahmKench
EUW1_7175700965,MissFortune,Viego,Malzahar,Shen,Rell,Caitlyn,Graves,TwistedFate,Malphite,Sona
EUW1_7175796947,Jinx,Amumu,Orianna,Sion,Morgana,Ashe,XinZhao,Diana,Aatrox,Leona
EUW1_7175821978,Ezreal,Amumu,Velkoz,Graves,Pantheon,Ashe,Nocturne,Nautilus,DrMundo,Pyke
EUW1_7175844198,MissFortune,Vi,Orianna,Smolder,Blitzcrank,Draven,Warwick,Katarina,Urgot,Morgana
EUW1_7175895843,Kaisa,Diana,Nasus,TahmKench,Udyr,Sion,Teemo,Orianna,Renekton,
EUW1_7175925879,Jhin,JarvanIV,Ziggs,Garen,Teemo,Kalista,Volibear,AurelionSol,Aatrox,Galio
EUW1_7175942748,Kaisa,LeeSin,Akali,Singed,Renata,Ashe,Zed,Lissandra,Jax,Nautilus
EUW1_7176054817,Ashe,Jax,Lissandra,Renekton,Seraphine,Varus,Zac,Velkoz,Yone,Lux
EUW1_7176102149,Jhin,Udyr,Ahri,Nasus,Zyra,Kaisa,Rammus,Yone,Malphite,Brand
EUW1_7176162701,Ashe,Gragas,Diana,Riven,Leona,Smolder,Khazix,Hwei,Kled,Morgana
EUW1_7176278629,Quinn,Nunu,Yasuo,Urgot,DrMundo,Caitlyn,Shyvana,Sylas,Fiora,Morgana
EUW1_7176280232,Varus,MasterYi,Galio,Gangplank,Neeko,Ziggs,Nunu,Irelia,Yone,Velkoz
EUW1_7176335642,Ashe,Sejuani,Sylas,Aatrox,Galio,Caitlyn,Amumu,Brand,Mordekaiser,Pyke
EUW1_7176353305,MissFortune,Nocturne,Veigar,Darius,Lux,Vayne,Sejuani,Azir,Shen,Sona
EUW1_7176397637,Jinx,Sejuani,Lux,Akali,Malphite,Seraphine,Udyr,Ryze,Yasuo,Rell
EUW1_7176446419,Varus,Teemo,Zed,Sett,Sion,Teemo,Taliyah,Akshan,Neeko,Pyke
EUW1_7176456753,MissFortune,Viego,Irelia,Renekton,Yuumi,Nilah,MasterYi,Alistar,Rumble,Senna
EUW1_7176457653,Vayne,Briar,Irelia,Yone,Sion,Nilah,Qiyana,Draven,Renekton,Velkoz
EUW1_7176491440,Jinx,Shyvana,Ryze,TahmKench,Velkoz,Ashe,Garen,Smolder,Gwen,Senna
EUW1_7176504158,Ezreal,Viego,Irelia,Sett,Zyra,MissFortune,Khazix,Neeko,Illaoi,Zoe
EUW1_7176528353,Jhin,Karthus,Twitch,Varus,Velkoz,Ashe,Morgana,Lux,Irelia,Thresh
EUW1_7176624119,Ezreal,Amumu,Velkoz,Jayce,Lux,Ashe,Khazix,Zed,Teemo,Bard
EUW1_7176668603,Jhin,Diana,Azir,Mordekaiser,Pyke,Zeri,Amumu,Fizz,Illaoi,Lux
EUW1_7176786261,Ashe,Viego,Lux,Swain,Janna,Sivir,Nunu,Viktor,Mordekaiser,Senna
EUW1_7176820313,Draven,Ekko,Leblanc,Renekton,Janna,Jinx,Nocturne,Xerath,Katarina,Rell
EUW1_7176862952,Caitlyn,MonkeyKing,Orianna,Darius,Lux,Ashe,Rammus,Zoe,Ryze,Poppy
EUW1_7177509982,Gnar,Diana,Kassadin,Ornn,Rakan,Twitch,Sejuani,Sylas,Nasus,Karma
EUW1_7177521352,Caitlyn,MasterYi,Cassiopeia,DrMundo,Renata,Ashe,Warwick,Sylas,Teemo,Soraka
EUW1_7177634140,Kaisa,Nidalee,Vex,Malphite,Renata,Ezreal,Lillia,Ahri,Tryndamere,Nami
EUW1_7177995775,Ezreal,Amumu,Ambessa,Teemo,Karma,Caitlyn,Ekko,Akali,Trundle,Leona
EUW1_7178088183,Ashe,Viego,Lux,Garen,Rakan,Sivir,Vi,Galio,Udyr,Janna
EUW1_7178212551,Tristana,Nunu,Katarina,Ambessa,Neeko,Brand,Shaco,Yasuo,Gangplank,Rakan
EUW1_7178298906,Yasuo,Nocturne,Katarina,Vladimir,Nami,Kalista,Teemo,Ambessa,Shen,Neeko
EUW1_7178483751,Ashe,Warwick,Vex,Chogath,Thresh,Caitlyn,Ambessa,Akali,Kennen,Milio
EUW1_7178543882,Twitch,Graves,Ahri,Chogath,Nocturne,Ezreal,Kindred,Zed,Gragas,Seraphine
EUW1_7178608497,Jinx,Shaco,Swain,Renekton,Pyke,Lucian,Viego,Vex,Ambessa,Rell
EUW1_7178634994,Kalista,Graves,Galio,Jax,Thresh,Xayah,Viego,Vex,Fiora,Karma
EUW1_7178691845,Smolder,Sejuani,Sylas,Jax,Pyke,Jhin,Viego,TahmKench,Sett,Rakan
EUW1_7178898626,Jhin,Graves,Veigar,Tryndamere,Sona,MissFortune,Ambessa,Anivia,Chogath,Thresh
EUW1_7179028270,Kaisa,Khazix,Smolder,Volibear,Heimerdinger,Jhin,Skarner,Zed,Irelia,Karma
EUW1_7179073542,Corki,Amumu,Vex,Volibear,Zyra,Caitlyn,Viego,Syndra,Ambessa,Maokai
EUW1_7179243437,Caitlyn,Pantheon,Ahri,Smolder,Xerath,Ezreal,Viego,Lux,Gragas,Zyra
EUW1_7179438311,Caitlyn,Khazix,Akali,Darius,Rakan,Ashe,Warwick,Ahri,Mordekaiser,Morgana
EUW1_7179598185,MissFortune,Graves,Poppy,Jax,Lux,Ezreal,Qiyana,Yasuo,Yone,Rell
EUW1_7179655168,Aphelios,Amumu,Yasuo,Jax,Poppy,Ziggs,Rakan,TahmKench,Shyvana,Lux
EUW1_7179666359,Aphelios,Amumu,Ahri,Jax,Milio,Draven,XinZhao,Diana,Ambessa,Lulu
EUW1_7179719439,Samira,Jax,Gragas,Gwen,Morgana,Jinx,Kayn,Sylas,Garen,Lux
EUW1_7179800623,Jhin,Kayn,Hwei,Aatrox,Nautilus,Ezreal,Nidalee,Heimerdinger,TahmKench,Thresh
EUW1_7179802845,Jhin,Ekko,Yasuo,Ambessa,Poppy,Kaisa,Diana,Seraphine,Irelia,Rakan
EUW1_7179818673,Caitlyn,Ivern,Galio,Gangplank,Milio,Ezreal,Skarner,Swain,Teemo,Rakan
EUW1_7179857418,Lucian,Vi,Swain,Gnar,Braum,Ashe,XinZhao,Neeko,Irelia,Poppy
EUW1_7179963406,Xayah,Udyr,Hwei,Malphite,Morgana,Kaisa,Shaco,Neeko,Rumble,Alistar
EUW1_7180025357,Tristana,Rengar,Vladimir,Aatrox,Swain,Vayne,DrMundo,Lissandra,Malphite,Pyke
EUW1_7180274202,Jinx,Shaco,Sylas,Ambessa,Senna,Varus,Warwick,Yasuo,Volibear,Swain
EUW1_7180319210,Corki,XinZhao,Yone,Pantheon,Lux,Ezreal,Graves,Talon,Malphite,Velkoz
EUW1_7180356408,Caitlyn,Sejuani,Morgana,Smolder,Yuumi,Ashe,Vi,Qiyana,Yone,Renata
EUW1_7180393117,Caitlyn,Vi,Diana,Galio,Pantheon,MissFortune,Viego,Veigar,Yone,Lux
EUW1_7180560335,Jhin,Amumu,Ryze,KSante,Neeko,KogMaw,Viego,Galio,Ornn,Lux
EUW1_7180635383,Smolder,Kayn,Zed,Gangplank,Teemo,Caitlyn,Nocturne,Sylas,Ambessa,Lux
EUW1_7180799147,Yasuo,Kayn,Ahri,Teemo,Yone,Ziggs,Ambessa,Morgana,Kled,Sona
EUW1_7180870798,Hwei,Vi,Galio,Nasus,Lux,Kaisa,Teemo,Akali,Jax,Leona
EUW1_7180887019,Kaisa,MonkeyKing,Fizz,Malphite,Braum,Hwei,Yasuo,,Yorick,Karma
EUW1_7180924814,Zeri,Zac,Sylas,DrMundo,TahmKench,Caitlyn,Lillia,Vladimir,Yone,Lux
EUW1_7180935758,Smolder,Ambessa,Viktor,Nasus,,Caitlyn,Lillia,Vex,Quinn,Lux
EUW1_7180943503,Zeri,Kindred,Garen,Malphite,Yuumi,Xayah,MasterYi,Talon,KSante,Alistar
EUW1_7180987387,Samira,Rengar,TahmKench,Yone,Lux,Ashe,XinZhao,Leblanc,Teemo,Nami
EUW1_7180991854,Ezreal,Shaco,Twitch,Trundle,Lux,Caitlyn,Olaf,Galio,Malphite,Morgana
EUW1_7181010689,Smolder,Shyvana,Swain,Warwick,Poppy,Seraphine,Qiyana,Veigar,Yone,Zyra
EUW1_7181042787,Hwei,Shyvana,Naafiri,Garen,Pantheon,Jinx,Nidalee,Sylas,Renekton,TahmKench
EUW1_7181058038,Samira,Ambessa,AurelionSol,Kayle,Yuumi,Vayne,Briar,Lux,Gwen,Zyra
EUW1_7181062673,Lucian,Ambessa,Morgana,Volibear,Rell,Vayne,Kayn,Irelia,Camille,Nami
EUW1_7181069025,Ziggs,MasterYi,Naafiri,Sett,Lux,Xayah,Warwick,Ahri,Volibear,Rakan
EUW1_7181078371,KogMaw,Ambessa,Yone,Malphite,Lulu,Vayne,Ambessa,Yasuo,Darius,Pyke
EUW1_7181084213,Caitlyn,Graves,Fizz,Malphite,Thresh,Kaisa,Nocturne,Lux,Gnar,Pyke
EUW1_7181088076,Jhin,Warwick,Sylas,Ambessa,Blitzcrank,Caitlyn,Rammus,Syndra,TahmKench,TwistedFate
EUW1_7181109891,Varus,Sejuani,Lux,Teemo,Brand,Kaisa,Ekko,Diana,Fiora,Pyke
EUW1_7181114648,Xayah,Tryndamere,Zed,Renekton,Rakan,Jhin,Sejuani,Ahri,Teemo,Brand
EUW1_7181116659,Ashe,XinZhao,LeeSin,Mordekaiser,Rakan,KogMaw,Malphite,Xerath,Ambessa,Lulu
EUW1_7181123268,Tristana,Vi,Ryze,Varus,Rakan,Yasuo,Lillia,Ahri,Sett,Rell
EUW1_7181144078,Ashe,Warwick,Hwei,Kayle,Galio,Caitlyn,MasterYi,Ekko,Akali,Lux
EUW1_7181155209,Caitlyn,Skarner,Malzahar,Swain,Lux,Nilah,Ambessa,Katarina,Sett,Thresh
EUW1_7181185925,Seraphine,Skarner,Velkoz,Garen,Senna,Jinx,Udyr,Galio,Volibear,Soraka
EUW1_7181192090,Ziggs,Twitch,Yasuo,Quinn,Bard,Jhin,Malphite,Heimerdinger,Riven,Senna
EUW1_7181207502,Twitch,RekSai,Galio,Yorick,Lulu,Ziggs,Kayn,Lux,Aatrox,Shaco
EUW1_7181211241,MissFortune,Lillia,Seraphine,Garen,Swain,Twitch,Amumu,Katarina,Chogath,Pyke
EUW1_7181227023,Ziggs,LeeSin,Yone,Kayle,Pantheon,Caitlyn,Ambessa,Katarina,Irelia,Karma
EUW1_7181230712,Ashe,FiddleSticks,Katarina,Irelia,Swain,MissFortune,Nocturne,Yone,Mordekaiser,Braum
EUW1_7181232280,Kalista,Nocturne,Velkoz,Ornn,Milio,Xayah,Vi,Sylas,Mordekaiser,Yuumi
EUW1_7181234234,Jhin,Shyvana,Veigar,Gragas,Thresh,Corki,Jax,Galio,Aatrox,Alistar
EUW1_7181238333,Kaisa,Shyvana,Velkoz,Yorick,Rakan,Jhin,Ambessa,Galio,Aatrox,Brand
EUW1_7181419041,Caitlyn,Amumu,Veigar,Renekton,MissFortune,Jinx,Viego,Sylas,Kled,Morgana
EUW1_7181439225,Kennen,Khazix,Akali,Sion,Brand,Jhin,MasterYi,Xerath,Nasus,Sona
EUW1_7181494474,Samira,Amumu,Hwei,Yasuo,Nami,MissFortune,MonkeyKing,Xerath,Gangplank,Rakan
EUW1_7181596203,Tristana,Elise,Sylas,TahmKench,Leona,Caitlyn,Belveth,Syndra,Jax,Morgana
EUW1_7181652515,Lucian,Pantheon,Katarina,Mordekaiser,Pyke,Jinx,Ambessa,Fizz,Teemo,Zyra
EUW1_7181672899,Jhin,Briar,Sylas,Jax,Blitzcrank,Caitlyn,LeeSin,Syndra,Teemo,Thresh
EUW1_7181724890,Jhin,Skarner,Katarina,Sion,Morgana,Tristana,Nunu,Heimerdinger,Yone,Pantheon
EUW1_7181735710,Kaisa,Zac,Akali,Trundle,Nami,Ezreal,Lillia,Smolder,Ornn,Bard
EUW1_7181764424,Ashe,Amumu,Jayce,Ambessa,Senna,Jhin,Rengar,Fizz,Gnar,Morgana
EUW1_7181808828,KogMaw,Ekko,Naafiri,TahmKench,Zilean,Caitlyn,Shyvana,Smolder,Renekton,Bard
EUW1_7181837363,Zeri,Viego,Fizz,KSante,Nami,Syndra,Blitzcrank,Shyvana,Irelia,Mordekaiser
EUW1_7181861040,Lucian,Teemo,Diana,Trundle,Nami,Jhin,Amumu,Annie,Urgot,Thresh
EUW1_7181877823,Yasuo,Zac,Sylas,Sett,Galio,Caitlyn,Vi,Lux,Nasus,Rakan
EUW1_7181896469,Jhin,Warwick,Zed,Jax,Veigar,Xayah,Ambessa,Fizz,Teemo,Poppy
EUW1_7181944681,Vayne,MasterYi,Syndra,Kayle,Zilean,Caitlyn,LeeSin,Orianna,Aurora,Lux
EUW1_7182162724,Ashe,Shyvana,Veigar,Ornn,Poppy,Xayah,Belveth,Viktor,Sion,Shen
EUW1_7182280892,Jhin,Viego,Galio,Nasus,Lux,Smolder,Warwick,Katarina,Jax,MissFortune
EUW1_7182352886,Caitlyn,LeeSin,Sion,Shen,Seraphine,Samira,Briar,Katarina,Kled,Rell
EUW1_7182380492,Ezreal,Viego,Katarina,Mordekaiser,Xerath,Xayah,Kayn,Syndra,MonkeyKing,Morgana
EUW1_7182411544,Caitlyn,Nocturne,Katarina,Gwen,Lux,Jinx,LeeSin,Galio,Volibear,Seraphine
EUW1_7182425511,Varus,Kayn,Yasuo,Singed,Poppy,Jhin,Skarner,Yone,Garen,Nami
EUW1_7182430305,Caitlyn,Viego,Swain,Urgot,Seraphine,Veigar,MasterYi,Sylas,Malphite,Lux
EUW1_7182463532,Lucian,Shaco,Veigar,Yone,Rell,MissFortune,Viego,Ahri,Irelia,Lux
EUW1_7182470499,Vayne,Graves,Kassadin,Quinn,Lulu,Kaisa,Vi,Lux,Volibear,Sona
EUW1_7182472676,Caitlyn,Vi,Leblanc,Yorick,Lux,Jhin,Lillia,Akshan,Volibear,Maokai
EUW1_7182479540,Ezreal,Poppy,Galio,Singed,Thresh,Viego,Volibear,Brand,Yone,Velkoz
EUW1_7182480255,Ezreal,Teemo,Galio,Riven,Shen,Lucian,Lillia,Zed,Smolder,Swain
EUW1_7182499536,MissFortune,Viego,Veigar,DrMundo,Lux,Caitlyn,Khazix,TwistedFate,Naafiri,Pyke
EUW1_7182530664,Ezreal,Hecarim,Katarina,Gragas,Nami,Tristana,Ambessa,Lissandra,Aurora,Pantheon
EUW1_7182537221,Ashe,Warwick,Veigar,Akali,Thresh,MissFortune,Lillia,Ryze,MonkeyKing,Zyra
EUW1_7182553945,Ezreal,XinZhao,,Sett,Brand,Varus,Ekko,Galio,TahmKench,Ashe
EUW1_7182564275,MissFortune,Teemo,Ryze,Jax,Brand,Ziggs,Kayn,Fizz,Olaf,TahmKench
EUW1_7182626698,Ezreal,Teemo,Hwei,Malphite,Morgana,Samira,LeeSin,Katarina,Yorick,Rakan
EUW1_7182751138,KogMaw,Nocturne,Irelia,Vladimir,Thresh,MissFortune,LeeSin,Yone,DrMundo,Nami
EUW1_7182772125,Ashe,Rammus,Galio,Aurora,Lux,Vayne,Viego,Yone,Gnar,Morgana
EUW1_7182781215,Lucian,Nocturne,Ahri,Garen,Thresh,Sivir,Skarner,Velkoz,Volibear,Morgana
EUW1_7182808896,Caitlyn,Nunu,Veigar,Yone,Alistar,Kaisa,Volibear,Yasuo,Sett,Seraphine
EUW1_7182815936,Caitlyn,Nocturne,Cassiopeia,Mordekaiser,Xerath,Jhin,Volibear,Ahri,Irelia,Morgana
EUW1_7182908904,Samira,Nunu,Zed,Kennen,Blitzcrank,MissFortune,Warwick,Veigar,Nautilus,Senna
EUW1_7182923853,Caitlyn,Briar,Sylas,Kennen,TahmKench,Samira,Kindred,Veigar,Irelia,Blitzcrank
EUW1_7183017793,Ezreal,Trundle,Leblanc,Chogath,Bard,Caitlyn,Graves,Syndra,Jax,Neeko
EUW1_7183040639,Ashe,Viego,Vex,Gnar,Teemo,Samira,Karthus,Kassadin,Kayn,Galio
EUW1_7183057730,Kaisa,Rammus,Talon,Garen,Swain,Caitlyn,Ambessa,Lux,Tryndamere,Thresh
EUW1_7183100981,Kaisa,Kindred,Veigar,Darius,Rakan,Ashe,Kayn,Orianna,Jayce,TahmKench
EUW1_7183102723,KogMaw,Talon,Xerath,Garen,Taric,Caitlyn,Shaco,Orianna,Jax,Bard
EUW1_7183131457,Kaisa,Vi,Katarina,Irelia,Karma,Jhin,Nunu,Nasus,Urgot,Velkoz
EUW1_7183157362,Kaisa,Nocturne,Vex,Ambessa,Pyke,Ezreal,Morgana,Viktor,JarvanIV,Teemo
EUW1_7183178772,Caitlyn,Viego,Veigar,DrMundo,Thresh,Jhin,Lillia,Yasuo,Darius,Pantheon
EUW1_7183235862,Ashe,Teemo,Diana,Trundle,Janna,Swain,Warwick,Ahri,Gnar,Thresh
EUW1_7183267308,Ashe,Nasus,Akali,Kayle,Thresh,Jhin,Jax,TwistedFate,Ambessa,Zyra
EUW1_7183287641,Caitlyn,Vi,Fizz,Mordekaiser,Teemo,Jinx,Kindred,Yone,KSante,Nami
EUW1_7183301370,Ashe,Morgana,Ahri,Trundle,Milio,Caitlyn,Warwick,Diana,DrMundo,Lux
EUW1_7183335833,AurelionSol,Kindred,Sylas,Sett,Neeko,Ezreal,Skarner,TwistedFate,Gnar,Karma
EUW1_7183348307,Jinx,Diana,Ryze,Renekton,Lux,Ashe,Khazix,Vex,Yone,Teemo
EUW1_7183418876,Lucian,Rammus,Xerath,Mordekaiser,TahmKench,Kalista,Nocturne,Annie,Kennen,Thresh
EUW1_7183493584,KogMaw,Viego,Gangplank,Jayce,Lulu,Vayne,FiddleSticks,Katarina,Darius,Pyke
EUW1_7183572593,Caitlyn,Warwick,Sylas,Ryze,Morgana,Seraphine,Singed,Smolder,Teemo,Senna
EUW1_7183648759,Ezreal,Diana,AurelionSol,Darius,Lux,Brand,Hecarim,Yone,Swain,Zyra
EUW1_7183664570,Jinx,Skarner,Kayle,Ambessa,Alistar,Teemo,Kindred,AurelionSol,Sett,Blitzcrank
EUW1_7183692910,Jinx,Viego,Ahri,KSante,Brand,Teemo,Khazix,Galio,LeeSin,Nautilus
EUW1_7183694309,Kaisa,Ekko,Sylas,Illaoi,Thresh,Kalista,Khazix,Smolder,TahmKench,Pantheon
EUW1_7183701886,Veigar,Kayn,Yone,TahmKench,Lulu,Ashe,Naafiri,Ahri,Mordekaiser,Brand
EUW1_7183771121,Kaisa,Warwick,Aurora,Ambessa,Pyke,Twitch,Kayn,Katarina,MonkeyKing,Zyra
EUW1_7183777124,Jhin,MonkeyKing,Zyra,Cassiopeia,Lulu,Caitlyn,Neeko,Katarina,Quinn,Braum
EUW1_7183785280,Corki,Briar,Vex,TahmKench,Alistar,Samira,Amumu,Taliyah,Shen,Thresh
EUW1_7183792163,Caitlyn,Shyvana,Sylas,Aurora,Alistar,Smolder,JarvanIV,Veigar,Volibear,Swain
EUW1_7183842374,Tristana,Amumu,Vi,Darius,Leblanc,Xayah,Gwen,Qiyana,Yorick,Seraphine
EUW1_7183849381,Caitlyn,Shyvana,Viktor,Renekton,Xerath,Zeri,MonkeyKing,Lux,Tryndamere,Morgana
EUW1_7183939276,MissFortune,MonkeyKing,Xerath,TahmKench,Seraphine,Ashe,Kindred,Azir,Teemo,Milio
EUW1_7183942575,Twitch,Viego,Cassiopeia,KSante,Leona,Vayne,Vi,Azir,Teemo,Blitzcrank
EUW1_7184015344,KogMaw,Khazix,Kassadin,KSante,Velkoz,Caitlyn,Teemo,Veigar,Tryndamere,Senna
EUW1_7184063801,Caitlyn,Amumu,Garen,Mordekaiser,Morgana,Vayne,Sylas,Leblanc,TahmKench,Zyra
EUW1_7184069454,Smolder,Viego,Akali,Kayle,Swain,Sivir,Diana,Yasuo,Gragas,Senna
EUW1_7184115990,Xayah,MonkeyKing,Vayne,Darius,Sylas,Varus,Rengar,Ryze,Irelia,Braum
EUW1_7184152879,KogMaw,Shyvana,Katarina,Shen,Pyke,Jhin,Taliyah,Sylas,Briar,Senna
EUW1_7184161272,Lucian,DrMundo,Gragas,Volibear,Leona,Jhin,Viego,Irelia,Olaf,Swain
EUW1_7184165863,Ezreal,Vi,Ekko,Yorick,Bard,Jinx,Nidalee,Galio,Renekton,Rakan
EUW1_7184174240,MissFortune,Graves,Diana,Chogath,Poppy,Ezreal,Shaco,Viktor,Mordekaiser,Morgana
EUW1_7184174326,Ashe,Vi,Anivia,Shen,Soraka,Corki,Nasus,Fizz,Gragas,Lux
EUW1_7184199069,Kaisa,Amumu,Sylas,Singed,Karma,Ezreal,Kayn,Viktor,Aatrox,Bard
EUW1_7184227111,Sylas,Amumu,Akali,Kayle,Morgana,Ezreal,Qiyana,Irelia,Ambessa,Senna
EUW1_7184229656,MissFortune,Rammus,Lillia,Ambessa,Lux,Smolder,JarvanIV,Galio,Trundle,Kassadin
EUW1_7184241354,Ezreal,Nocturne,Syndra,Camille,Zyra,Jinx,Kayn,Leblanc,Garen,Velkoz
EUW1_7184251031,Caitlyn,Teemo,Syndra,Darius,Nautilus,Corki,Viego,Orianna,Nasus,Lux
EUW1_7184280589,KogMaw,Warwick,Vex,Mordekaiser,Seraphine,Anivia,Hecarim,Lissandra,DrMundo,Poppy
EUW1_7184305917,Jhin,Teemo,Gragas,Garen,Velkoz,Kaisa,Kayn,Taliyah,KSante,Bard
EUW1_7184307652,Xayah,Vi,Diana,Sett,Rakan,Jinx,Hecarim,Akali,Rumble,Braum
EUW1_7184330621,Jhin,XinZhao,Viktor,Yorick,Malphite,Caitlyn,Briar,Yasuo,Jax,Lux
EUW1_7184375774,Jhin,Pantheon,Lux,Fiora,Soraka,Caitlyn,Viego,Veigar,KSante,Milio
EUW1_7184384384,Ezreal,Teemo,Jhin,Vladimir,Lux,Varus,FiddleSticks,Akali,Malphite,Velkoz
EUW1_7184400709,Samira,Karthus,Syndra,KSante,TahmKench,Caitlyn,Viego,Velkoz,Gangplank,Senna
